topology,qi,match,tokens,diameter,avg_degree,structural_entropy,spectral_gap,task_centrality,n_agents
two_stars_merged,73,0,7501,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,74,0,7466,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,75,1,15697,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,76,0,109075,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,77,0,100626,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,78,1,50023,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,79,1,206254,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,80,0,138508,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,81,1,4783,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,82,1,102684,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,83,0,2427,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,84,0,90020,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,85,0,16007,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,86,0,26994,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,87,0,11581,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,88,0,13306,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,89,0,48715,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,90,0,312214,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,91,0,62433,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,92,0,134886,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,93,1,85570,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,94,0,12039,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,95,0,12583,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,96,0,2978,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,97,0,5821,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,98,0,20990,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
two_stars_merged,99,0,200773,1.5714285714285714,1.2857142857142858,2.752715278979705,0.565741454089335,0.0,6
ws_3_k2_b03_s1,0,0,19164,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,1,0,2878,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,2,0,2348,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,3,0,57823,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,4,0,36180,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,5,0,4616,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,6,0,43092,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,7,0,114810,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,8,0,125845,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,9,0,12252,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,10,0,45640,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,11,0,3139,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,12,0,7806,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,13,0,29912,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,14,0,4985,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,15,0,2149,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,16,0,8968,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,17,0,16953,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,18,0,8663,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,19,0,43143,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,20,0,2498,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,21,0,23150,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,22,0,161119,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,23,0,2801,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,24,1,89532,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,25,0,923,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,26,1,107309,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,27,0,11488,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,28,1,22587,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,29,0,3156,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,30,0,7117,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,31,0,18044,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,32,0,4562,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,33,0,1448,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,34,0,56417,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,35,0,4330,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,36,0,1126,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,37,0,8447,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,38,0,17798,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,39,0,12045,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,40,1,136364,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,41,0,4715,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,42,1,14437,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,43,1,6545,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,44,0,14050,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,45,0,37846,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,46,0,3600,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,47,0,24631,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,48,0,2156,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,49,0,2807,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,50,1,21867,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,51,0,31805,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,52,0,103328,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,53,0,3099,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,54,0,11813,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,55,0,1366,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,56,0,3247,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,57,0,3528,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,58,1,65546,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,59,0,4895,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,60,0,21396,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,61,0,23843,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,62,0,1971,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,63,0,72891,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,64,0,5316,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,65,0,8597,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,66,0,679,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,67,0,3368,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,68,0,1510,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,69,0,6407,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,70,0,2788,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,71,0,24845,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,72,0,2224,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,73,0,7131,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,74,0,4591,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,75,1,13290,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,76,0,3156,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,77,0,23417,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,78,0,11761,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,79,0,44025,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,80,0,36468,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,81,0,3175,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,82,1,57836,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,83,0,2168,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,84,0,29819,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,85,1,16303,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,86,0,10496,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,87,0,5273,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,88,0,16553,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,89,1,93458,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,90,0,100779,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,91,0,7079,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,92,0,14803,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,93,0,31646,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,94,0,17517,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,95,0,6407,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,96,0,5260,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,97,0,5564,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,98,0,11063,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_3_k2_b03_s1,99,0,17128,1.3333333333333333,1.0,1.9056390622295665,0.771286446121831,0.0,3
ws_4_k2_b03_s1,0,0,55308,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,1,0,2474,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,2,0,16478,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,3,0,29836,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,4,1,84969,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,5,1,54829,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,6,0,123655,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,7,0,74422,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,8,0,194217,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,9,0,19073,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,10,0,15877,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,11,1,15519,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,12,0,6563,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,13,1,24620,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,14,1,36621,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,15,0,4111,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,16,0,9300,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,17,0,101143,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,18,0,73992,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,19,0,153243,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,20,0,2120,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,21,0,10862,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,22,0,69777,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,23,1,2600,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,24,0,72056,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,25,0,8283,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,26,1,36212,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,27,0,53643,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,28,1,33328,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,29,0,12537,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,30,0,9616,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,31,0,34077,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,32,0,7149,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,33,1,24695,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,34,0,56142,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,35,0,7742,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,36,0,6568,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,37,0,4547,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,38,0,33725,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,39,0,9802,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,40,0,36848,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,41,0,3943,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,42,1,28039,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,43,0,10702,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,44,0,33766,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,45,0,157241,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,46,0,10289,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,47,0,24682,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,48,0,2519,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,49,1,12322,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,50,0,75707,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,51,1,35894,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,52,0,131428,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,53,0,6454,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,54,0,13281,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,55,0,4110,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,56,0,12822,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,57,0,4350,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,58,1,26807,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,59,0,3435,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,60,1,53853,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,61,0,14414,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,62,0,10383,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,63,0,155409,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,64,0,1770,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,65,0,22388,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,66,0,4955,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,67,0,15456,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,68,0,2838,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,69,0,1868,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,70,0,3385,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,71,1,88297,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,72,0,20480,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,73,0,4346,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,74,0,4778,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,75,1,11924,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,76,0,44075,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,77,1,59666,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,78,0,32720,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,79,1,83577,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,80,0,91350,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,81,1,1517,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,82,1,109531,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,83,0,8370,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,84,0,113550,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,85,0,8863,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,86,0,6084,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,87,0,8886,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,88,0,8569,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,89,1,51006,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,90,0,142703,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,91,0,3171,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,92,0,95254,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,93,0,126178,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,94,0,22790,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,95,0,4537,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,96,0,2157,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,97,0,2786,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,98,0,7910,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b03_s1,99,0,150302,1.4,1.2,2.292481250360578,0.6666666666666665,0.0,4
ws_4_k2_b05_s1,0,0,2650,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,1,1,2728,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,2,0,11104,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,3,0,53567,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,4,0,43271,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,5,1,111730,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,6,0,114096,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,7,0,156473,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,8,1,35845,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,9,0,6365,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,10,0,52309,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,11,1,39497,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,12,0,6732,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,13,1,27359,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,14,1,26236,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,15,0,8996,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,16,0,14494,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,17,0,28282,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,18,0,32499,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,19,0,3877,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,20,0,2519,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,21,0,6258,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,22,0,47306,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,23,1,2647,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,24,0,70342,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,25,0,13611,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,26,1,67774,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,27,0,9990,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,28,0,24454,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
ws_4_k2_b05_s1,29,0,17159,1.4,1.2,2.292481250360578,0.6666666666666663,0.0,4
